KMC,27.9009,45.5282,M,King Khaled Military City Airport
KME,-2.4622,28.9079,M,Kamembe Airport
KMG,25.1103,102.9367,L,Kunming Changshui International Airport
KMI,31.8772,131.4490,L,Miyazaki Airport
KMJ,32.8373,130.8550,L,Kumamoto Airport
KMQ,36.3934,136.4069,L,Komatsu Airport / JASDF Komatsu Air Base
KMS,6.7146,-1.5908,L,Prempeh I International Airport
KMW,57.7969,41.0194,M,Kostroma Sokerkino Airport
KND,-2.9192,25.9154,M,Kindu Airport
KNG,-3.6446,133.6951,M,Utarom Airport
KNH,24.4279,118.3590,M,Kinmen Airport
KNO,3.6378,98.8706,L,Kualanamu International Airport
KNQ,-21.0536,164.8388,M,Koné Airport
KNS,-39.8775,143.8780,M,King Island Airport
KNU,26.4043,80.4101,M,Kanpur Airport
KNX,-15.7781,128.7080,M,East Kimberley Regional (Kununurra) Airport
KOA,19.7388,-156.0456,L,Ellison Onizuka Kona International Airport at Keāhole
KOE,-10.1716,123.6710,M,El Tari Airport
KOI,58.9579,-2.9051,M,Kirkwall Airport
KOJ,31.8034,130.7190,L,Kagoshima Airport
KOK,63.7212,23.1431,M,Kokkola-Pietarsaari Airport
KOP,17.3838,104.6430,M,Nakhon Phanom Airport
KOS,10.5706,103.6321,L,Sihanouk International Airport
KOV,53.3291,69.5946,L,Kokshetau International Airport
KPO,35.9880,129.4204,M,Pohang Airport (G-815/K-3)
KPW,67.8450,166.1400,M,Keperveem Airport
KQH,26.5910,74.8130,M,Kishangarh Airport Ajmer
KQT,37.8663,68.8645,L,Bokhtar International Airport
KRF,63.0486,17.7689,M,Kramfors-Sollefteå Höga Kusten Airport
KRK,50.0777,19.7848,L,Kraków John Paul II International Airport
KRL,41.6150,86.1408,M,Korla Licheng Airport
KRN,67.8220,20.3368,L,Kiruna Airport
KRO,55.4753,65.4156,M,Kurgan Airport
KRP,56.2971,9.1043,M,Midtjyllands Airport / Air Base Karup
KRR,45.0345,39.1742,L,Krasnodar Pashkovsky International Airport
KRS,58.2042,8.0854,L,Kristiansand Airport
KRT,15.5895,32.5532,L,Khartoum International Airport
KRW,40.0628,53.0051,M,Turkmenbaşy International Airport
KSA,5.3570,162.9580,L,Kosrae International Airport
KSC,48.6631,21.2411,M,Košice International Airport
KSD,59.4447,13.3374,M,Karlstad Airport
KSF,51.4184,9.3916,L,Kassel Airport
KSH,34.3459,47.1581,M,Shahid Ashrafi Esfahani Airport
KSL,15.3875,36.3288,M,Kassala Airport
KSN,53.2069,63.5503,L,Kostanay International Airport
KSU,63.1118,7.8245,M,Kristiansund Airport  Kvernberget
KSY,40.5622,43.1150,M,Kars Airport
KSZ,61.2358,46.6975,M,Kotlas Airport
KTA,-20.7122,116.7730,M,Karratha Airport
KTD,25.9447,131.3270,M,Kitadaito Airport
KTG,-1.8172,109.9635,M,Rahadi Osman Airport
KTI,11.3600,104.9213,L,Techo International Airport
KTM,27.6966,85.3591,L,Tribhuvan International Airport
KTN,55.3556,-131.7140,M,Ketchikan International Airport
KTP,17.9886,-76.8238,M,Tinson Pen Airport
KTT,67.7010,24.8468,L,Kittilä International Airport
KTW,50.4760,19.0807,L,Katowice Wojciech Korfanty International Airport
KUA,3.7754,103.2090,M,Kuantan Airport
KUF,53.5049,50.1643,L,Kurumoch International Airport
KUH,43.0410,144.1930,M,Kushiro Airport
KUL,2.7456,101.7100,L,Kuala Lumpur International Airport
KUM,30.3856,130.6590,M,Yakushima Airport
KUN,54.9640,24.0858,L,Kaunas International Airport
KUO,63.0071,27.7978,L,Kuopio Airport
KUS,65.5736,-37.1236,M,Kulusuk Airport
KUT,42.1774,42.4854,L,David the Builder Kutaisi International Airport
KUU,31.8767,77.1544,M,Kullu Manali Airport
KUV,35.9038,126.6160,M,Gunsan Airport / Gunsan Air Base
KVA,40.9133,24.6192,L,Kavala Alexander the Great International Airport
KVG,-2.5794,150.8080,M,Kavieng Airport
KVO,43.8175,20.5867,M,Morava Airport
KVX,58.5039,49.3478,M,Pobedilovo Airport
KWA,8.7201,167.7320,M,Bucholz Army Air Field
KWE,26.5418,106.8040,L,Guiyang Longdongbao International Airport
KWG,48.0433,33.2100,M,Kryvyi Rih International Airport
KWI,29.2245,47.9698,L,Kuwait International Airport
KWJ,35.1232,126.8054,M,Gwangju Airport
KWL,25.2198,110.0396,L,Guilin Liangjiang International Airport
KWM,-15.4854,141.7526,M,Kowanyama Airport
KWZ,-10.7659,25.5057,M,Kolwezi Airport
KXB,-4.3382,121.5240,M,Sangia Nibandera Airport
KXK,50.4090,136.9340,M,Komsomolsk-on-Amur Airport
KYA,37.9790,32.5619,L,Konya Airport
KYD,22.0270,121.5350,M,Lanyu Airport
KYP,19.4264,93.5348,M,Kyaukpyu Airport
KYS,14.4825,-11.3993,M,Kayes Dag Dag Airport
KYZ,51.6694,94.4006,M,Kyzyl Airport
KZI,40.2861,21.8408,M,Kozani National Airport Filippos
KZN,55.6062,49.2787,L,Kazan International Airport
KZO,44.7069,65.5925,L,Korkyt Ata International Airport
LAD,-8.8584,13.2312,L,Quatro de Fevereiro International Airport
LAE,-6.5680,146.7265,L,Nadzab Tomodachi International Airport
LAF,40.4129,-86.9394,M,Purdue University Airport
LAJ,-27.7821,-50.2815,M,Lages Airport
LAL,27.9893,-82.0207,M,Lakeland Linder International Airport
LAN,42.7776,-84.5857,M,Capital Region International Airport
LAO,18.1751,120.5310,L,Laoag International Airport
LAP,24.0723,-110.3627,M,Manuel Márquez de León International Airport
LAQ,32.7890,21.9549,L,Al Abraq International Airport
LAR,41.3121,-105.6750,M,Laramie Regional Airport
LAS,36.0834,-115.1518,L,Harry Reid International Airport
LAU,-2.2524,40.9129,M,Manda Airport
LAW,34.5677,-98.4166,M,Lawton Fort Sill Regional Airport
LAX,33.9425,-118.4080,L,Los Angeles International Airport
LBA,53.8659,-1.6606,L,Leeds Bradford Airport
LBB,33.6636,-101.8230,M,Lubbock Preston Smith International Airport
LBC,53.8054,10.7192,M,Lübeck Blankensee Airport
LBD,40.2154,69.6947,L,Khujand International Airport
LBE,40.2759,-79.4048,M,Arnold Palmer Regional Airport
LBF,41.1262,-100.6840,M,North Platte Regional Airport Lee Bird Field
LBG,48.9623,2.4365,L,Paris-Le Bourget International Airport
LBL,37.0442,-100.9600,M,Liberal Mid-America Regional Airport
LBS,-16.4667,179.3400,M,Labasa Airport
LBU,5.3017,115.2483,M,Labuan Airport
LBV,0.4590,9.4121,L,Libreville Leon M'ba International Airport
LCA,34.8751,33.6249,L,Larnaca International Airport
LCE,15.7425,-86.8530,M,Golosón International Airport
LCG,43.3021,-8.3773,M,A Coruña Airport
LCH,30.1261,-93.2233,M,Lake Charles Regional Airport
LCJ,51.7219,19.3981,L,Łódź Władysław Reymont Airport
LCK,39.8138,-82.9278,M,Rickenbacker International Airport
LCX,25.6759,116.7459,M,Liancheng Guanzhishan Airport
LCY,51.5053,0.0553,M,London City Airport
LDB,-23.3344,-51.1284,M,Governor José Richa Airport
LDE,43.1787,-0.0064,M,Tarbes-Lourdes-Pyrénées Airport
LDS,47.7521,129.0191,M,Yichun Lindu Airport
LDU,5.0324,118.3238,M,Lahad Datu Airport
LDX,5.4819,-54.0350,M,Saint-Laurent-du-Maroni Airport
LDY,55.0428,-7.1611,M,City of Derry Airport
LEA,-22.2352,114.0900,M,Learmonth Airport
LEB,43.6261,-72.3042,M,Lebanon Municipal Airport
LED,59.8003,30.2625,L,Pulkovo Airport
LEI,36.8439,-2.3701,M,Almería Airport
LEJ,51.4207,12.2327,L,Leipzig/Halle Airport
LEN,42.5907,-5.6534,M,León Airport
LER,-27.8433,120.7030,M,Leinster Airport
LET,-4.1911,-69.9420,M,Alfredo Vásquez Cobo International Airport
LEU,42.3386,1.4092,M,Pirineus - la Seu d'Urgel Airport
LEX,38.0351,-84.6067,M,Blue Grass Airport
LFM,27.3727,53.1888,M,Lamerd Airport
LFQ,36.1326,111.6412,M,Linfen Yaodu Airport
LFT,30.2053,-91.9876,M,Lafayette Regional Airport
LFW,6.1656,1.2545,L,Lomé–Tokoin International Airport
LGA,40.7772,-73.8726,L,LaGuardia Airport
LGB,33.8165,-118.1499,L,Long Beach International Airport
LGG,50.6386,5.4439,M,Liège Airport
LGI,23.1790,-75.0936,M,Deadman's Cay Airport
LGK,6.3297,99.7287,L,Langkawi International Airport
LGW,51.1487,-0.1857,L,London Gatwick Airport
LHE,31.5216,74.4036,L,Allama Iqbal International Airport
LHG,-29.4529,147.9771,M,Lightning Ridge Airport
LHL,39.8838,46.3631,M,Lachin International Airport
LHR,51.4707,-0.4599,L,London Heathrow Airport
LHS,-46.5385,-68.9653,M,Las Heras Airport
LHW,36.5152,103.6200,L,Lanzhou Zhongchuan International Airport
LIF,-20.7746,167.2393,M,Lifou Airport
LIG,45.8628,1.1794,M,Limoges Airport
LIH,21.9744,-159.3371,L,Lihue Airport
LIL,50.5666,3.1024,L,Lille Airport
LIM,-12.0219,-77.1143,L,Jorge Chávez International Airport
LIN,45.4451,9.2767,L,Milano Linate Airport
LIO,9.9580,-83.0220,M,Limón International Airport
LIR,10.5933,-85.5444,L,Daniel Oduber Quirós International Airport
LIS,38.7813,-9.1359,L,Lisbon Humberto Delgado Airport
LIT,34.7292,-92.2236,M,Bill & Hillary Clinton National Airport/Adams Field
LIW,19.6915,97.2148,M,Loikaw Airport
LJG,26.6775,100.2449,L,Lijiang Sanyi International Airport
LJU,46.2237,14.4576,L,Ljubljana Jože Pučnik Airport
LKL,70.0688,24.9735,M,Lakselv Airport  Banak
LKN,68.1525,13.6094,M,Leknes Airport
LKO,26.7606,80.8893,L,Chaudhary Charan Singh International Airport
LLA,65.5438,22.1220,L,Luleå Airport
LLF,26.3387,111.6100,M,Yongzhou Lingling Airport
LLV,37.6833,111.1428,M,Lüliang Dawu Airport
LLW,-13.7894,33.7810,L,Kamuzu International Airport
LME,47.9486,0.2017,M,Le Mans-Arnage Airport
LMM,25.6855,-109.0812,M,Valle del Fuerte International Airport
LMN,4.8083,115.0100,M,Limbang Airport
LMP,35.4979,12.6181,M,Lampedusa Airport
LNJ,23.7381,100.0250,M,Lincang Boshang Airport
LNK,40.8449,-96.7618,M,Lincoln Airport
LNL,33.7899,105.7900,M,Longnan Chengzhou Airport
LNO,-28.8781,121.3150,M,Leonora Airport
LNS,40.1217,-76.2961,M,Lancaster Airport
LNY,20.7857,-156.9513,M,Lanai Airport
LNZ,48.2354,14.1881,L,Linz-Hörsching Airport
LOE,17.4391,101.7220,M,Loei Airport
LOP,-8.7600,116.2782,L,Lombok International Airport
LOS,6.5774,3.3212,L,Murtala Muhammed International Airport
LPA,27.9319,-15.3866,L,Gran Canaria Airport
LPB,-16.5103,-68.1894,L,El Alto International Airport
LPF,26.6094,104.9790,M,Liupanshui Yuezhao Airport
LPI,58.4049,15.6845,L,Linköping City Airport
LPK,52.7028,39.5378,M,Lipetsk Airport
LPL,53.3349,-2.8496,L,Liverpool John Lennon Airport
LPP,61.0446,28.1447,L,Lappeenranta Airport
LPQ,19.9043,102.1672,L,Luang Phabang International Airport
LPT,18.2709,99.5042,M,Lampang Airport
LRD,27.5438,-99.4616,M,Laredo International Airport
LRE,-23.4342,144.2800,M,Longreach Airport
LRH,46.1792,-1.1953,M,La Rochelle Île de Ré Airport
LRM,18.4522,-68.9111,L,Casa De Campo International Airport
LRR,27.6747,54.3833,M,Lar Airport
LRT,47.7606,-3.4400,M,Lorient South Brittany (Bretagne Sud) Airport
LRU,32.2894,-106.9220,M,Las Cruces International Airport
LSC,-29.9162,-71.1995,M,La Florida Airport
LSE,43.8790,-91.2567,M,La Crosse Regional Airport
LSG,29.4386,103.7492,M,Leshan Airport
LSH,22.9779,97.7522,M,Lashio Airport
LSI,59.8789,-1.2956,M,Sumburgh Airport
LSP,11.7808,-70.1515,M,Josefa Camejo International Airport
LSR,3.3915,97.8637,M,Alas Leuser Airport
LST,-41.5449,147.2108,M,Launceston Airport
LSY,-28.8307,153.2584,M,Lismore Airport
LTD,30.1455,9.7021,M,Ghadames Airport
LTI,46.3764,96.2211,M,Altai Airport
LTK,35.4011,35.9487,M,Latakia International Airport
LTM,3.3728,-59.7894,M,Lethem Airport
LTN,51.8747,-0.3683,L,London Luton Airport
LTO,25.9895,-111.3484,L,Loreto International Airport
LTU,18.4115,76.4647,M,Murod Kond Airport
LTX,-0.9068,-78.6158,M,Cotopaxi International Airport
LUA,27.6868,86.7295,M,Tenzing-Hillary Airport
LUD,-26.6874,15.2429,M,Luderitz Airport
LUG,46.0043,8.9106,M,Lugano Airport
LUK,39.1024,-84.4189,M,Cincinnati Municipal Airport Lunken Field
LUM,24.4011,98.5317,M,Dehong Mangshi International Airport
LUN,-15.3308,28.4527,L,Kenneth Kaunda International Airport
LUQ,-33.2732,-66.3564,M,Brigadier Mayor D Cesar Raul Ojeda Airport
LUR,68.8751,-166.1100,M,Cape Lisburne LRRS Airport
LUV,-5.7603,132.7594,M,Karel Sadsuitubun Airport
LUX,49.6268,6.2121,L,Luxembourg-Findel International Airport
LUZ,51.2402,22.7135,L,Lublin Airport
LVI,-17.8215,25.8196,L,Harry Mwanga Nkumbula International Airport
LWB,37.8579,-80.4004,M,Greenbrier Valley Airport
LWN,40.7504,43.8593,L,Shirak International Airport
LWO,49.8125,23.9561,L,Lviv International Airport
LWS,46.3745,-117.0150,M,Lewiston Nez Perce County Airport
LXA,29.2980,90.9120,L,Lhasa Gonggar International Airport
LXR,25.6710,32.7064,L,Luxor International Airport
LYA,34.7411,112.3880,L,Luoyang Beijiao Airport
LYC,64.5483,18.7162,M,Lycksele Airport
LYG,34.4141,119.1790,L,Lianyungang Huaguoshan International Airport
LYH,37.3267,-79.2004,M,Lynchburg Regional Airport - Preston Glenn Field
LYI,35.0529,118.4118,M,Linyi Qiyang Airport
LYP,31.3649,72.9953,L,Faisalabad International Airport
LYR,78.2461,15.4656,M,Svalbard Airport  Longyear
LYS,45.7260,5.0901,L,Lyon Saint-Exupéry Airport
LZG,31.5019,106.0344,M,Langzhong Gucheng Airport
LZH,24.2075,109.3910,M,Liuzhou Bailian Airport / Bailian Air Base
LZN,26.1597,119.9584,M,Matsu Nangan Airport
LZO,29.0304,105.4684,M,Luzhou Yunlong Airport
LZY,29.3033,94.3353,M,Nyingchi Mainling Airport
MAA,12.9900,80.1693,L,Chennai International Airport
MAB,-5.3686,-49.1380,M,João Correa da Rocha Airport
MAD,40.4934,-3.5722,L,Adolfo Suárez Madrid–Barajas Airport
MAF,31.9425,-102.2020,M,Midland International Air and Space Port
MAG,-5.2071,145.7890,M,Madang Airport
MAH,39.8626,4.2187,L,Menorca Airport
MAJ,7.0651,171.2717,L,Marshall Islands International Airport
MAK,9.5587,31.6519,M,Malakal International Airport
MAM,25.7699,-97.5253,M,General Servando Canales International Airport
MAN,53.3494,-2.2795,L,Manchester Airport
MAO,-3.0386,-60.0497,L,Eduardo Gomes International Airport
MAQ,16.6999,98.5451,M,Mae Sot Airport
MAR,10.5575,-71.7293,L,La Chinita International Airport
MAS,-2.0619,147.4240,M,Momote Airport
MAU,-16.4265,-152.2440,M,Maupiti Airport
MAZ,18.2557,-67.1485,M,Eugenio Maria De Hostos Airport
MBA,-4.0348,39.5942,L,Moi International Airport
MBD,-25.7984,25.5480,M,Mmabatho International Airport
MBE,44.3039,143.4040,M,Monbetsu Airport
MBI,-8.9199,33.2740,M,Songwe Airport
MBJ,18.5034,-77.9132,L,Sangster International Airport
MBS,43.5332,-84.0831,M,MBS International Airport
MBT,12.3697,123.6301,M,Moises R. Espinosa Airport
MBW,-37.9778,145.0998,M,Melbourne Moorabbin Airport
MBX,46.4799,15.6861,M,Maribor Edvard Rusjan Airport
MCE,37.2847,-120.5140,M,Merced Regional Macready Field
MCG,62.9529,-155.6060,M,McGrath Airport
MCI,39.3017,-94.7139,L,Kansas City International Airport
MCK,40.2078,-100.5928,M,McCook Ben Nelson Regional Airport
MCN,32.6928,-83.6492,M,Middle Georgia Regional Airport
MCO,28.4294,-81.3090,L,Orlando International Airport
MCP,0.0507,-51.0722,M,Macapá - Alberto Alcolumbre International Airport
MCT,23.6002,58.2853,L,Muscat International Airport
MCW,43.1598,-93.3297,M,Mason City Municipal Airport
MCX,42.8168,47.6523,L,Makhachkala Uytash International Airport
MCY,-26.5933,153.0832,L,Sunshine Coast Airport
MCZ,-9.5126,-35.7918,L,Zumbi dos Palmares International Airport
MDC,1.5486,124.9262,L,Sam Ratulangi International Airport
MDE,6.1645,-75.4231,L,Jose Maria Córdova International Airport
MDG,44.5252,129.5686,M,Mudanjiang Hailang International Airport
MDI,7.7039,8.6139,M,Makurdi Airport
MDK,0.0226,18.2887,M,Mbandaka Airport
MDL,21.7022,95.9779,L,Mandalay International Airport
MDQ,-37.9342,-57.5733,M,Ástor Piazzola International Airport
MDT,40.1928,-76.7623,M,Harrisburg International Airport
MDU,-6.1477,143.6570,M,Mendi Airport
MDW,41.7860,-87.7524,L,Chicago Midway International Airport
MDZ,-32.8317,-68.7929,L,Governor Francisco Gabrielli International Airport
MEB,-37.7281,144.9020,M,Melbourne Essendon Airport
MEC,-0.9461,-80.6788,M,Eloy Alfaro International Airport
MED,24.5534,39.7051,L,Prince Mohammad Bin Abdulaziz Airport
MEE,-21.4824,168.0385,M,Maré Airport
MEG,-9.5251,16.3124,M,Malanje Airport
MEH,71.0297,27.8267,M,Mehamn Airport
MEI,32.3326,-88.7519,M,Key Field / Meridian Regional Airport
MEL,-37.6707,144.8379,L,Melbourne Airport
MEM,35.0438,-89.9763,L,Memphis International Airport
MEQ,4.0410,96.2533,M,Cut Nyak Dhien Airport
MEX,19.4358,-99.0703,L,Mexico City Benito Juárez International Airport
MFE,26.1761,-98.2380,M,McAllen Miller International Airport
MFK,26.2241,120.0027,M,Matsu Beigan Airport
MFM,22.1496,113.5920,L,Macau International Airport
MFR,42.3742,-122.8730,M,Rogue Valley International-Medford Airport
MFU,-13.2589,31.9366,L,Mfuwe International Airport
MGA,12.1415,-86.1682,L,Augusto C. Sandino (Managua) International Airport
MGB,-37.7444,140.7806,M,Mount Gambier Airport
MGC,41.7033,-86.8212,M,Michigan City Municipal Airport
MGF,-23.4761,-52.0162,M,Regional de Maringá - Sílvio Name Júnior Airport
MGH,-30.8574,30.3430,M,Margate Airport
MGM,32.3006,-86.3940,M,Montgomery Regional (Dannelly Field) Airport
MGQ,2.0144,45.3047,L,Aden Adde International Airport
MGW,39.6433,-79.9176,M,Morgantown Municipal Airport Walter L. (Bill) Hart Field
MGZ,12.4398,98.6215,M,Myeik Airport
MHD,36.2348,59.6429,L,Mashhad International Airport
MHG,49.4731,8.5142,M,Mannheim-City Airport
MHH,26.5107,-77.0843,M,Leonard M. Thompson International Airport
MHK,39.1410,-96.6708,M,Manhattan Regional Airport
MHQ,60.1222,19.8982,M,Mariehamn Airport
MHT,42.9326,-71.4357,M,Manchester-Boston Regional Airport
MHU,-37.0475,147.3340,M,Mount Hotham Airport
MIA,25.7960,-80.2898,L,Miami International Airport
MID,20.9305,-89.6455,L,Manuel Crescencio Rejón International Airport
MIG,31.4281,104.7410,M,Mianyang Nanjiao Airport
MII,-22.1969,-49.9265,M,Frank Miloye Milenkowichi–Marília State Airport
MIM,-36.9086,149.9010,M,Merimbula Airport
MIR,35.7581,10.7547,M,Monastir Habib Bourguiba International Airport
MIU,11.8542,13.0807,L,Maiduguri International Airport
MJF,65.7840,13.2149,M,Mosjøen Airport  Kjærstad
MJI,32.8918,13.2879,L,Mitiga International Airport
MJK,-25.8973,113.5758,M,Shark Bay Airport
MJM,-6.1212,23.5690,M,Mbuji Mayi Airport
MJN,-15.6668,46.3512,L,Amborovy Airport
MJT,39.0574,26.5986,M,Mytilene International Airport
MJZ,62.5347,114.0390,M,Mirny Airport
MKE,42.9472,-87.8966,L,General Mitchell International Airport
MKG,43.1695,-86.2382,M,Muskegon County Airport
MKK,21.1529,-157.0960,M,Molokai Airport
MKL,35.5999,-88.9156,M,McKellar-Sipes Regional Airport
MKM,2.8819,112.0433,M,Mukah Airport
MKP,-16.5839,-143.6580,M,Makemo Airport
MKQ,-8.5239,140.4197,M,Mopah International Airport
MKR,-26.6117,118.5480,M,Meekatharra Airport
MKU,0.5792,12.8909,M,Makokou Airport
MKW,-0.8918,134.0490,M,Rendani Airport
MKY,-21.1708,149.1826,M,Mackay Airport
MKZ,2.2656,102.2528,M,Malacca International Airport
MLA,35.8459,14.4915,L,Malta International Airport
MLB,28.1020,-80.6411,M,Melbourne Orlando International Airport
MLE,4.1918,73.5291,L,Velana International Airport
MLG,-7.9291,112.7142,M,Abdul Rachman Saleh Airport
MLI,41.4485,-90.5075,M,Quad City International Airport
MLM,19.8499,-101.0250,L,General Francisco J. Mujica International Airport
MLN,35.2798,-2.9563,M,Melilla Airport
MLU,32.5109,-92.0377,M,Monroe Regional Airport
MLW,6.2891,-10.7587,M,Spriggs Payne Airport
MLX,38.4353,38.0910,M,Malatya Erhaç Airport
MMB,43.8806,144.1640,M,Memanbetsu Airport
MMD,25.8465,131.2630,M,Minamidaito Airport
MME,54.5092,-1.4294,M,Teesside International Airport
MMG,-28.1161,117.8420,M,Mount Magnet Airport
MMH,37.6254,-118.8431,M,Mammoth Yosemite Airport
MMJ,36.1668,137.9230,M,Shinshu-Matsumoto Airport
MMK,68.7817,32.7508,L,Emperor Nicholas II Murmansk Airport
MMO,15.1559,-23.2137,M,Maio Airport
MMX,55.5356,13.3763,L,Malmö Sturup Airport
MMY,24.7828,125.2950,M,Miyako Airport
MMZ,35.9308,64.7609,M,Maymana Zahiraddin Faryabi Airport
MNC,-14.4882,40.7122,M,Nacala International Airport
MNG,-12.0561,134.2340,M,Maningrida Airport
MNI,16.7918,-62.1932,L,John A. Osborne Airport
MNJ,-21.2018,48.3583,M,Mananjary Airport
MNL,14.5086,121.0200,L,Ninoy Aquino International Airport
MNX,-5.8114,-61.2783,M,Manicoré Airport
MOB,30.6912,-88.2428,M,Mobile Regional Airport
MOC,-16.7069,-43.8189,M,Mário Ribeiro Airport
MOG,20.5168,99.2568,M,Mong Hsat Airport
MOL,62.7447,7.2625,M,Molde Airport  Årø
MOQ,-20.2847,44.3176,M,Morondava Airport
MOT,48.2580,-101.2791,M,Minot International Airport
MOV,-22.0578,148.0770,M,Moranbah Airport
MOZ,-17.4898,-149.7618,M,Moorea Temae Airport
MPA,-17.6343,24.1767,M,Katima Mulilo Airport
MPH,11.9245,121.9540,M,Godofredo P. Ramos Airport
MPL,43.5762,3.9630,L,Montpellier-Méditerranée Airport
MPM,-25.9208,32.5726,L,Maputo Airport
MPN,-51.8226,-58.4458,L,Mount Pleasant Airport / RAF Mount Pleasant
MPW,47.0761,37.4496,M,Mariupol International Airport
MPY,3.6559,-54.0394,M,Maripasoula Airport
MQF,53.3920,58.7552,L,Magnitogorsk International Airport
MQJ,66.4509,143.2616,M,Moma Airport
MQL,-34.2292,142.0860,M,Mildura Airport
MQM,37.2233,40.6317,M,Mardin Airport
MQN,66.3639,14.3014,M,Mo i Rana Airport  Røssvoll
MQP,-25.3833,31.1053,L,Kruger Mpumalanga International Airport
MQS,12.8879,-61.1802,M,Mustique Airport
MQT,46.3515,-87.3959,M,Marquette/Sawyer International Airport
MQX,13.4674,39.5335,M,Mekele Alula Aba Nega Airport
MRE,-1.4046,35.0083,M,Mara Serena Lodge Airstrip
MRI,61.2128,-149.8440,M,Merrill Field
MRS,43.4381,5.2125,L,Marseille Provence Airport
MRU,-20.4302,57.6836,L,Sir Seewoosagur Ramgoolam International Airport
MRV,44.2251,43.0819,L,Mineralnye Vody Airport
MRX,30.5562,49.1519,M,Mahshahr Airport
MRY,36.5868,-121.8442,M,Monterey Regional Airport
MRZ,-29.4989,149.8450,M,Moree Airport
MSJ,40.7032,141.3680,M,Misawa Airport / Misawa Air Base
MSL,34.7451,-87.6130,M,Northwest Alabama Regional Airport
MSN,43.1399,-89.3375,M,Dane County Regional Truax Field
MSO,46.9158,-114.0911,M,Missoula Montana Airport
MSP,44.8801,-93.2217,L,Minneapolis–Saint Paul International Airport / Wold–Chamberl
MSQ,53.8881,28.0400,L,Minsk National Airport
MSR,38.7478,41.6612,M,Muş Airport
MSS,44.9362,-74.8443,M,Massena International Airport Richards Field
MST,50.9111,5.7694,L,Maastricht Aachen Airport
MSU,-29.4563,27.5545,L,Moshoeshoe I International Airport
MSY,29.9934,-90.2647,L,Louis Armstrong New Orleans International Airport
MSZ,-15.2612,12.1468,M,Welwitschia Mirabilis International Airport
MTJ,38.5098,-107.8940,M,Montrose Regional Airport
MTR,8.8237,-75.8258,M,Los Garzones Airport
MTT,18.1034,-94.5807,M,Minatitlán/Coatzacoalcos International Airport
MTY,25.7785,-100.1070,L,Monterrey International Airport
MUA,-8.3280,157.2630,M,Munda Airport
MUB,-19.9705,23.4314,L,Maun International Airport
MUC,48.3538,11.7861,L,Munich Airport
MUE,20.0013,-155.6680,M,Waimea Kohala Airport
MUH,31.3243,27.2223,L,Mersa Matruh International Airport
MUN,9.7490,-63.1533,M,José Tadeo Monagas International Airport
MUR,4.1787,114.3303,M,Marudi Airport
MUX,30.2032,71.4191,L,Multan International Airport
MVB,-1.6562,13.4380,M,M'Vengue El Hadj Omar Bongo Ondimba International Airport
MVD,-34.8356,-56.0265,L,Carrasco General Cesáreo L. Berisso International Airport
MVF,-5.2019,-37.3643,M,Dix-Sept Rosado Airport
MVP,1.2537,-70.2339,M,Fabio Alberto Leon Bentley Airport
MVQ,53.9549,30.0951,M,Mogilev Airport
MVR,10.4514,14.2574,M,Salak Airport
MVT,-14.8681,-148.7170,M,Mataiva Airport
MWA,37.7512,-89.0166,M,Veterans Airport of Southern Illinois
MWL,32.7816,-98.0602,M,Mineral Wells Regional Airport
MWX,34.9914,126.3828,L,Muan International Airport
MWZ,-2.4466,32.9360,L,Mwanza International Airport
MXL,32.6306,-115.2428,M,General Rodolfo Sánchez Taboada International Airport
MXP,45.6306,8.7281,L,Milan Malpensa International Airport
MXV,49.6637,100.1000,M,Mörön Airport
MXX,60.9579,14.5114,M,Mora Airport
MYA,-35.8978,150.1440,M,Moruya Airport
MYD,-3.2293,40.1017,M,Malindi International Airport
MYE,34.0736,139.5600,M,Miyakejima Airport
MYG,22.3795,-73.0135,M,Mayaguana Airport
MYJ,33.8269,132.7001,L,Matsuyama Airport
MYL,44.8888,-116.1011,M,McCall Municipal Airport
MYP,37.6235,61.8957,M,Mary International Airport
MYQ,12.2298,76.6537,M,Mysore Airport
MYR,33.6797,-78.9283,L,Myrtle Beach International Airport
MYT,25.3836,97.3519,M,Myitkyina Airport
MYU,60.3723,-166.2698,M,Mekoryuk Airport
MYW,-10.3362,40.1820,M,Mtwara Airport
MYY,4.3220,113.9870,M,Miri Airport
MZG,23.5687,119.6280,L,Penghu Magong Airport
MZI,14.5128,-4.0796,M,Mopti Airport
MZL,5.0296,-75.4647,M,La Nubia Airport
MZO,20.2886,-77.0875,M,Sierra Maestra International Airport
MZQ,-27.6261,32.0443,M,Mkuze Airport
MZR,36.7041,67.2105,L,Mazar-i-Sharif International Airport
MZS,28.8175,78.9219,M,Moradabad Airport
MZT,23.1628,-106.2645,L,General Rafael Buelna International Airport
MZV,4.0483,114.8050,M,Mulu Airport
NAA,-30.3192,149.8270,M,Narrabri Airport
NAG,21.0922,79.0472,L,Dr. Babasaheb Ambedkar International Airport
NAH,3.6848,125.5272,M,Naha Airport
NAJ,39.1888,45.4584,L,Nakhchivan International Airport
NAL,43.5129,43.6366,M,Nalchik Airport
NAM,-3.1432,126.9765,M,Namniwel Airport
NAN,-17.7618,177.4378,L,Nadi International Airport
NAP,40.8860,14.2908,L,Naples International Airport
NAQ,77.4886,-69.3887,M,Qaanaaq Airport
NAS,25.0390,-77.4662,L,Lynden Pindling International Airport
